,age,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
4032,matured,0.201451221,0.044852432,0.203221053,0.172273684,0.232547368,0.060273684,1.216865863,3.734160876,0.911227502,0.316356266,0.218694737,0.201451221,0.146460952,0.047105005,0.277456647,0.51421875,0,3.75,3.75,0.103190104,female
4034,young,0.185360578,0.058629096,0.203261803,0.128583691,0.235708155,0.107124464,1.155505837,3.890731651,0.928623749,0.417723053,0.221630901,0.185360578,0.119598395,0.04729064,0.272727273,1.109754248,0,5.9765625,5.9765625,0.099318885,male
4035,young,0.188166824,0.063652488,0.203274588,0.128300171,0.249596362,0.121296191,1.335466402,4.593666089,0.928207599,0.449311363,0.265355316,0.188166824,0.122019436,0.047666336,0.275862069,0.798662606,0,5.1328125,5.1328125,0.124399444,male
4036,young,0.195541525,0.052869986,0.203287671,0.15510274,0.241643836,0.086541096,1.14032633,4.08021552,0.925136777,0.372207747,0.254109589,0.195541525,0.124811476,0.047244094,0.277456647,0.467391304,0,6.2109375,6.2109375,0.050293845,male
4037,young,0.188303437,0.05796605,0.203287671,0.129931507,0.241883562,0.111952055,1.633064447,5.246142073,0.907244053,0.367088395,0.113150685,0.188303437,0.12188864,0.047244094,0.277456647,0.404903017,0.0703125,3.1640625,3.09375,0.089927048,male
4039,young,0.200306812,0.039433762,0.20330648,0.179768827,0.223803853,0.044035026,1.878762833,6.15250251,0.899613151,0.311284529,0.176924694,0.200306812,0.152744463,0.048338369,0.279069767,0.836921752,0,5.4609375,5.4609375,0.130173207,female
4040,young,0.197263203,0.051373811,0.20331076,0.166651618,0.235756208,0.06910459,1.052007516,3.395436641,0.928289772,0.450353819,0.180978179,0.197263203,0.131285604,0.04729064,0.279069767,0.87809806,0,6.3046875,6.3046875,0.115998899,male
4041,young,0.194488162,0.056387405,0.203323077,0.149218462,0.23744,0.088221538,1.236757407,4.265382037,0.933088411,0.480678919,0.201427692,0.194488162,0.13760172,0.047151277,0.279069767,1.234534439,0.140625,5.5546875,5.4140625,0.184319384,male
4042,matured,0.19514932,0.057594173,0.203323077,0.153526154,0.24864,0.095113846,1.283124081,4.368948864,0.932716955,0.458689398,0.249673846,0.19514932,0.124965866,0.048192771,0.274285714,0.912132353,0,6.5625,6.5625,0.067907445,male
4043,matured,0.204448619,0.046863627,0.203327556,0.193136915,0.229289428,0.036152513,3.199942077,15.20315043,0.878814684,0.34626748,0.194592721,0.204448619,0.125091752,0.04743083,0.274285714,1.034293831,0.1875,7.171875,6.984375,0.057377824,male
4044,old,0.18339212,0.06303468,0.203329312,0.120241255,0.227985525,0.10774427,2.127195884,8.445788353,0.928919776,0.532843324,0.202484922,0.18339212,0.113362028,0.047524752,0.277456647,0.78984375,0.09375,5.6484375,5.5546875,0.092431435,male
4045,old,0.188499003,0.061224843,0.203337454,0.140865266,0.234833127,0.093967862,1.361936007,4.871354739,0.944280778,0.564139036,0.214239802,0.188499003,0.111939509,0.047384008,0.279069767,0.836348684,0,4.3359375,4.3359375,0.12426557,male
4046,matured,0.198838852,0.048833022,0.203350197,0.17470489,0.229162451,0.05445756,2.647789216,12.80455383,0.911716922,0.409744731,0.212164137,0.198838852,0.159151459,0.047105005,0.279069767,0.602033133,0,7.6171875,7.6171875,0.048017335,female
4047,matured,0.194914572,0.05953099,0.203351955,0.138870267,0.251148355,0.112278088,1.427198561,5.488862652,0.926382797,0.378885001,0.278261949,0.194914572,0.122075642,0.047666336,0.279069767,0.758388158,0,5.390625,5.390625,0.127568084,male
4048,old,0.190904407,0.059911108,0.203355408,0.152671082,0.240441501,0.087770419,1.044610244,3.489365532,0.938748053,0.538125955,0.218189845,0.190904407,0.120153535,0.04729064,0.274285714,1.03640625,0,4.1015625,4.1015625,0.10484472,male
4049,matured,0.201742818,0.040490235,0.203355408,0.187284768,0.223443709,0.03615894,2.790595412,12.3097825,0.876543153,0.328518242,0.203355408,0.201742818,0.15922828,0.047619048,0.272727273,0.951349432,0.1640625,10.78125,10.6171875,0.051648621,male
4051,old,0.196508303,0.042489463,0.203406006,0.174611271,0.222871246,0.048259975,1.676772465,5.270512941,0.906699108,0.35841418,0.218724805,0.196508303,0.145493207,0.046966732,0.279069767,1.167689732,0.140625,6.4453125,6.3046875,0.125241636,female
4052,matured,0.206801534,0.048091058,0.203412322,0.190331754,0.245118483,0.05478673,2.911926558,14.39079702,0.88714841,0.329309175,0.195260664,0.206801534,0.125367973,0.047384008,0.279069767,1.26282269,0.140625,7.1015625,6.9609375,0.098017209,male
4054,matured,0.194915699,0.055365155,0.203425414,0.13961326,0.246353591,0.106740331,1.143201838,3.993174731,0.919092914,0.353203845,0.257569061,0.194915699,0.117230839,0.047713718,0.279069767,0.498883929,0.140625,4.6640625,4.5234375,0.059326425,male
4055,matured,0.199066961,0.044276305,0.203428571,0.180190476,0.22552381,0.045333333,2.006732233,7.350146781,0.903693653,0.391236824,0.189904762,0.199066961,0.145268265,0.047337278,0.277456647,0.836616848,0,4.9921875,4.9921875,0.130773891,female
4056,old,0.189662301,0.061279365,0.203459459,0.151567568,0.238054054,0.086486486,1.18525156,4.192228897,0.944406422,0.56938822,0.234810811,0.189662301,0.116098304,0.046966732,0.277456647,0.847402597,0,4.171875,4.171875,0.165999692,male
4057,young,0.190330289,0.052884901,0.203472669,0.161157556,0.227481243,0.066323687,1.894644966,7.582315302,0.917808479,0.44525354,0.227481243,0.190330289,0.146196842,0.047713718,0.272727273,1.190264423,0.09375,9.4921875,9.3984375,0.088671763,male
4058,matured,0.201576015,0.044151824,0.203489712,0.179292181,0.227226337,0.047934156,1.725838931,5.481511922,0.895943058,0.347299811,0.214781893,0.201576015,0.165339036,0.047619048,0.277456647,1.391059028,0,11.0859375,11.0859375,0.079136094,female
4059,young,0.188531929,0.055543187,0.203500334,0.136165665,0.231556446,0.095390782,2.147362526,10.80165054,0.923661625,0.434453035,0.202939212,0.188531929,0.127872238,0.047105005,0.279069767,1.04903991,0,12,12,0.081434462,male
4061,matured,0.179845292,0.059515624,0.203538462,0.117384615,0.229115385,0.111730769,1.665266856,5.019296195,0.901739956,0.390758672,0.106884615,0.179845292,0.114978625,0.04729064,0.274285714,1.07625,0.0703125,5.71875,5.6484375,0.140854547,male
4062,young,0.197887549,0.060305213,0.203546099,0.144170213,0.254780142,0.110609929,1.277998171,4.216694525,0.926110744,0.42652541,0.245843972,0.197887549,0.139791399,0.047105005,0.279069767,1.887027138,0,11.953125,11.953125,0.138643791,male
4063,matured,0.190866649,0.056681848,0.203548665,0.140361757,0.233212748,0.092850991,1.384540028,5.186513043,0.92527127,0.398421379,0.221154177,0.190866649,0.117248429,0.047151277,0.272727273,0.912597656,0,4.8515625,4.8515625,0.109259259,male
4064,matured,0.200076106,0.056138981,0.203549488,0.182406143,0.241296928,0.058890785,2.414421092,11.93654363,0.917532404,0.449154657,0.189334471,0.200076106,0.14946986,0.046920821,0.279069767,1.044016768,0,10.03125,10.03125,0.06777825,female
4065,matured,0.173963723,0.065355227,0.203553233,0.116133246,0.222207707,0.106074461,2.235189962,8.4196226,0.919542641,0.514871054,0.218549967,0.173963723,0.115700217,0.047952048,0.277456647,0.584321121,0,4.5703125,4.5703125,0.087423687,male
4069,young,0.191061308,0.046138123,0.203578709,0.174246886,0.216421291,0.042174405,3.249063932,15.58998658,0.890722285,0.34769439,0.21182333,0.191061308,0.122644195,0.047012733,0.279069767,0.725142045,0,9.8671875,9.8671875,0.056883413,male
4070,young,0.201393424,0.048455708,0.203581662,0.174297994,0.237277937,0.062979943,1.211665763,3.637540693,0.91507234,0.402829715,0.228853868,0.201393424,0.165161168,0.046966732,0.275862069,2.036132813,0,14.4609375,14.4609375,0.110949566,female
4071,matured,0.190577867,0.054900582,0.203601896,0.154691943,0.227109005,0.072417062,1.994880345,8.53782486,0.927525697,0.426115382,0.210236967,0.190577867,0.109892497,0.047012733,0.275862069,1.011765813,0,6.2109375,6.2109375,0.118818272,male
4073,matured,0.186721196,0.058962828,0.20360515,0.12944206,0.239313305,0.109871245,1.998874482,7.492143532,0.901905374,0.338075711,0.132532189,0.186721196,0.110612488,0.047337278,0.277456647,0.427676361,0,1.59375,1.59375,0.099417892,male
4074,old,0.189922582,0.061866635,0.203610548,0.151643002,0.237687627,0.086044625,1.125220625,3.714167141,0.943367114,0.590608988,0.214117647,0.189922582,0.122472872,0.047337278,0.272727273,0.994419643,0,4.6875,4.6875,0.131555556,male
4075,young,0.184347115,0.051635925,0.203636364,0.150012121,0.215515152,0.06550303,3.042638008,13.43251138,0.866280874,0.36361621,0.2128,0.184347115,0.125778797,0.047058824,0.275862069,0.684621711,0,4.8515625,4.8515625,0.09281218,male
4077,matured,0.201447751,0.037875164,0.203669486,0.18308393,0.224072869,0.040988939,2.023179647,6.978411731,0.879124428,0.271572878,0.198750813,0.201447751,0.16516154,0.048484848,0.279069767,1.334087171,0.1640625,6.328125,6.1640625,0.118941788,female
4078,young,0.192202767,0.06003241,0.203676704,0.134675119,0.244057052,0.109381933,0.92835542,2.99985193,0.92987794,0.427906837,0.198129952,0.192202767,0.13308448,0.046920821,0.275862069,1.627527574,0,5.8828125,5.8828125,0.170530991,male
4079,matured,0.190759239,0.055682485,0.203690987,0.150815451,0.229888412,0.079072961,1.538262905,5.692092674,0.936718461,0.489309757,0.218712446,0.190759239,0.129317445,0.047012733,0.277456647,1.613782051,0,6.609375,6.609375,0.129468809,male
4083,old,0.188515451,0.059670993,0.203786982,0.150769231,0.233940828,0.083171598,1.541669584,5.874276992,0.937112396,0.558168348,0.227313609,0.188515451,0.130074501,0.047904192,0.272727273,1.790816327,0.234375,4.4765625,4.2421875,0.177163904,male
4084,young,0.183054462,0.05888327,0.203793103,0.137931034,0.221034483,0.083103448,2.079210511,7.386853212,0.904564881,0.448486293,0.213448276,0.183054462,0.121536128,0.047384008,0.277456647,0.738020833,0,5.3203125,5.3203125,0.111566438,male
4085,matured,0.193478027,0.052984329,0.203803828,0.178684211,0.226076555,0.047392344,2.368634228,9.194129168,0.917419232,0.469429984,0.199952153,0.193478027,0.126475587,0.047151277,0.279069767,1.150390625,0,5.015625,5.015625,0.175081927,male
4087,matured,0.206463234,0.053157296,0.203827751,0.175502392,0.25569378,0.080191388,2.352174942,8.834167309,0.897477072,0.391484072,0.175119617,0.206463234,0.172567637,0.046966732,0.271186441,1.233125,0.0234375,6.234375,6.2109375,0.130450734,male
4088,old,0.200445397,0.040811764,0.203848289,0.183644773,0.224958372,0.041313599,1.816734611,6.062461517,0.896173213,0.316462293,0.206956522,0.200445397,0.155502984,0.047477745,0.279069767,1.49483945,0,7.6640625,7.6640625,0.081538709,female
4090,young,0.187302163,0.055968123,0.203927987,0.13289689,0.229819967,0.096923077,1.913661126,7.090812811,0.918397246,0.447304409,0.217217676,0.187302163,0.117873104,0.047012733,0.274285714,0.868359375,0.1171875,6.9375,6.8203125,0.113355624,male
4091,young,0.177448061,0.064210946,0.203927987,0.152449536,0.220731042,0.068281506,3.261435644,16.71862743,0.91407842,0.505117051,0.220120022,0.177448061,0.147690336,0.047058824,0.279069767,1.284292035,0,11.1328125,11.1328125,0.064180451,female
4093,young,0.189320614,0.056484944,0.203943045,0.137393209,0.230010953,0.092617744,1.692114737,6.097625519,0.923398145,0.450608412,0.209616648,0.189320614,0.126631462,0.047058824,0.279069767,1.237165179,0,6.8671875,6.8671875,0.128706864,male
4094,young,0.183520958,0.06466565,0.203943262,0.126297872,0.235319149,0.109021277,1.691608754,6.31749261,0.927259532,0.48428644,0.234524823,0.183520958,0.130327417,0.046920821,0.275862069,1.135653409,0,10.0078125,10.0078125,0.086135038,male
4095,young,0.18775254,0.058344475,0.203975758,0.156460606,0.230109091,0.073648485,2.682042191,12.86877417,0.923171669,0.515393209,0.209406061,0.18775254,0.119699481,0.046920821,0.274285714,1.032118056,0,8.7890625,8.7890625,0.074773333,male
4096,young,0.207781221,0.039121596,0.203979764,0.191703204,0.23168072,0.039977515,2.535300845,10.16287816,0.873254304,0.266740685,0.202248454,0.207781221,0.15307796,0.04729064,0.279069767,0.942522321,0,6.328125,6.328125,0.093397746,female
4097,young,0.196918923,0.053027855,0.203988154,0.152023692,0.241579467,0.089555775,1.361186205,4.906005818,0.913333237,0.381624218,0.24130306,0.196918923,0.126872349,0.047524752,0.277456647,0.598958333,0.140625,5.015625,4.875,0.097836538,male
4099,matured,0.198816996,0.050545432,0.204038353,0.174980259,0.23357022,0.058589961,1.5406186,4.924324509,0.924706723,0.462619445,0.197721376,0.198816996,0.140019247,0.047151277,0.279069767,0.933023174,0,6.375,6.375,0.099933155,female
4100,matured,0.201231977,0.055753172,0.204075235,0.165161964,0.252204807,0.087042842,1.439961119,5.60379965,0.9300704,0.435026242,0.258787879,0.201231977,0.115918229,0.046966732,0.274285714,0.826171875,0,7.078125,7.078125,0.060559235,male
4102,young,0.20385381,0.056247937,0.204108108,0.168432432,0.256,0.087567568,1.612904617,5.806586096,0.920869676,0.414769646,0.267459459,0.20385381,0.132408063,0.048435923,0.279069767,1.512122845,0,6.6328125,6.6328125,0.142312755,male
4103,matured,0.18038053,0.0645527,0.204110201,0.11904691,0.23538347,0.11633656,1.842966592,6.679720097,0.923189984,0.500706157,0.112166791,0.18038053,0.123529274,0.04743083,0.277456647,1.655576509,0,10.9453125,10.9453125,0.141786479,male
4104,young,0.1993837,0.049415208,0.20411215,0.183875389,0.225919003,0.042043614,2.092397017,7.444312327,0.900423894,0.391167531,0.203588785,0.1993837,0.165583891,0.047012733,0.277456647,1.180397727,0,11.53125,11.53125,0.088376995,female
4106,young,0.17225523,0.071790244,0.204153499,0.116930023,0.227118134,0.110188111,1.819047802,6.134242342,0.919373706,0.493619309,0.010534236,0.17225523,0.130200137,0.047058824,0.277456647,0.88875,0,4.265625,4.265625,0.184142247,male
4107,young,0.186771098,0.054427552,0.204156156,0.136552553,0.223495495,0.086942943,2.259442944,9.109832032,0.913943214,0.400544084,0.220132132,0.186771098,0.127743405,0.047058824,0.277456647,1.190575133,0,11.625,11.625,0.067358142,male
4108,young,0.188302293,0.065584388,0.204160507,0.129503696,0.249250264,0.119746568,1.344755493,4.203142562,0.926201944,0.464329712,0.2468849,0.188302293,0.126439284,0.04729064,0.279069767,1.44736168,0,10.078125,10.078125,0.115764561,male
4110,old,0.203874304,0.050695588,0.204169884,0.164324324,0.25019305,0.085868726,1.1933053,3.473208507,0.911327344,0.331833709,0.156293436,0.203874304,0.139167849,0.047571853,0.274285714,0.853865132,0.140625,7.21875,7.078125,0.084303875,female
4111,young,0.180743638,0.061364739,0.204169884,0.122779923,0.228725869,0.105945946,2.028006049,7.875280045,0.933107568,0.538465497,0.214362934,0.180743638,0.118853235,0.04719764,0.279069767,0.897253788,0,13.3828125,13.3828125,0.043070093,male
4112,matured,0.199265079,0.053388031,0.20418107,0.17399177,0.245201646,0.071209877,1.29390688,4.021007901,0.92117598,0.404799286,0.188049383,0.199265079,0.119549421,0.047058824,0.279069767,0.817622951,0,9.9140625,9.9140625,0.075608643,male
4113,matured,0.183725959,0.067234386,0.204187726,0.124837545,0.245505415,0.12066787,1.878647097,6.621719175,0.917205964,0.447505567,0.124458484,0.183725959,0.125680997,0.047151277,0.279069767,1.172424316,0,6.9140625,6.9140625,0.121741672,male
4114,young,0.201463677,0.043503643,0.204202335,0.180700389,0.229416342,0.048715953,1.828264512,6.323589589,0.902810128,0.35876699,0.207782101,0.201463677,0.168407144,0.047012733,0.279069767,1.212890625,0,10.7578125,10.7578125,0.074910323,female
4115,matured,0.203680458,0.047970925,0.204218289,0.174896755,0.245929204,0.071032448,1.498091481,5.184459304,0.913755017,0.339284372,0.257286136,0.203680458,0.120688179,0.047619048,0.279069767,1.000098892,0,5.484375,5.484375,0.1352657,male
4116,young,0.185910534,0.054303511,0.204220183,0.13293578,0.218990826,0.086055046,2.765975638,12.30609381,0.898686915,0.424863815,0.206146789,0.185910534,0.123286926,0.047244094,0.279069767,0.525,0,5.4609375,5.4609375,0.099248927,male
4117,matured,0.183625878,0.056797052,0.204240283,0.130318021,0.22770318,0.097385159,1.785632013,6.380278743,0.918070601,0.395174639,0.217385159,0.183625878,0.125453074,0.047105005,0.279069767,0.64214199,0,5.6015625,5.6015625,0.075880404,male
4118,young,0.192141754,0.051244071,0.204240283,0.144310954,0.222614841,0.078303887,2.799895316,14.35587783,0.908093922,0.358725656,0.207349823,0.192141754,0.134396744,0.047012733,0.279069767,1.599414063,0,14.390625,14.390625,0.065622207,male
4120,old,0.186337597,0.063012396,0.204324324,0.138738739,0.234594595,0.095855856,1.504761197,5.940337979,0.945159264,0.584089837,0.232072072,0.186337597,0.117181008,0.047384008,0.277456647,1.231702303,0,4.3828125,4.3828125,0.154774637,male
4122,old,0.1935865,0.060166429,0.204343434,0.149191919,0.248535354,0.099343434,2.400536689,16.77001842,0.933749964,0.51021795,0.099873737,0.1935865,0.115655332,0.047666336,0.274285714,0.276113014,0,3.09375,3.09375,0.061051693,male
4124,matured,0.197482859,0.055426045,0.204372177,0.153026197,0.24635953,0.093333333,0.910148282,3.513658954,0.928091742,0.374005354,0.273929539,0.197482859,0.111068576,0.046920821,0.272727273,0.421875,0,2.8359375,2.8359375,0.121647093,male
4125,old,0.201799821,0.047946879,0.204375773,0.177725587,0.236044499,0.058318912,1.726231523,6.116716059,0.908282624,0.378179246,0.192781211,0.201799821,0.16208778,0.04719764,0.279069767,0.975319602,0,6.9609375,6.9609375,0.060240964,female
4126,matured,0.211303703,0.052595378,0.204383954,0.178309456,0.264154728,0.085845272,2.529673635,10.12112695,0.88238286,0.281723724,0.180716332,0.211303703,0.107959202,0.046920821,0.271186441,1.097560976,0,6.4921875,6.4921875,0.093723966,male
4127,young,0.195950854,0.045473168,0.204402054,0.187762289,0.22350697,0.035744681,2.346885475,7.944065105,0.872284352,0.350239728,0.192076302,0.195950854,0.156121315,0.047151277,0.279069767,0.676339286,0,6.703125,6.703125,0.088307042,female
